Marca temporal,1.     Edad en años,2.     Género:,3.     Institución educativa:,4.     Área de residencia:,5.     ¿En qué año escolar estás actualmente?,6.       ¿Qué idiomas hablas? ,7.     ¿Cuál es el nivel educativo más alto que han alcanzado tus padres o tutores?,¿Cuál es el ingreso familiar mensual aproximado?,"9.       ¿Qué tan interesado se siente en actividades científicas (experimentos, laboratorios)? ",10.     ¿Cuáles de las siguientes actividades te gusta realizar? ,11.     ¿Qué asignaturas disfrutas más en el colegio?,12.     ¿Cuál de las siguientes carreras te parece más atractiva?,13.     ¿Quién influye más en tu decisión sobre qué estudiar en el futuro?,"14.      ¿Tus maestros te han animado a explorar temas relacionados con la ciencia o la tecnología? (Escala de Likert: 1 = Nunca, 5 = Siempre) (S/T)",15.     ¿Qué opinan tus amigos sobre el estudio de disciplinas relacionadas con la tecnología o la ciencia?,"16.     ¿Qué tanto apoyo recibes de tu familia para estudiar temas relacionados con las matemáticas o la ciencia? (Escala de Likert: 1 = Nada, 5 = Mucho) (M/S)","17.     ¿Qué obstáculos sientes que podrías enfrentar al seguir una de estas carreras? (Ciencia, tecnología, ingeniería, Arte y Matemáticas) (Selecciona todas las que apliquen)",18.     ¿Qué sectores te interesan más para trabajar en el futuro?,"19.      ¿Qué tan optimista te sientes sobre tu futuro en una carrera que involucre tecnología o ciencia? (Escala de Likert: 1 = Nada optimista, 5 = Muy optimista)","20.     ¿Crees que tu carrera te brindará estabilidad económica?  (Escala de Likert: 1 = Nada, 5 = Mucho)",21.     ¿Qué esperas lograr con tu carrera en términos de impacto social o tecnológico?,"22.      ¿Crees que las innovaciones tecnológicas están mejorando la calidad de vida de las personas? (Escala de Likert: 1 = Nada, 5 = Mucho)",23.     ¿Qué área consideras más importante para que avance tecnológicamente?,"24.      ¿Cuál es la probabilidad de que selecciones una carrera relacionada con Ciencia, Tecnología, Ingeniería, Arte o Matemáticas? (STEAM)
(Escala de Likert: 1 = Nada, 5 = Mucho)","25.     ¿Qué tan informado/a te sientes sobre las diferentes opciones de carrera dentro de las áreas de Ciencia, tecnología, ingeniería, Arte y Matemáticas? (STEAM)"
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Rural,Segundo de bachillerato,Español,Bachillerato,$501 - $1000,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).,Me siento atraído/a por temas relacionados con mecánica y automóviles.,Me gusta jugar ajedrez.,Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas.,Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.,Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).","Resolver problemas usando herramientas y software tecnológico.,Resolver problemas complejos de manera creativa.,Crear obras artísticas como pinturas, dibujos o esculturas.","Matemáticas, Biología, Arte",Artista digital, Familia,5, Positivo,5, Dificultad en las materias,Educación (T/S/A),5,5, Mejorar la calidad de vida de las personas,5,Transporte,5,Poco informado/a
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Segundo de bachillerato,Español,Bachillerato,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos.,Me siento atraído/a por temas relacionados con mecánica y automóviles.",Aprender sobre nuevos descubrimientos científicos.,Tecnología,Ingeniero/a civil, Familia,2, Positivo,1, Dificultad en las materias,Tecnología,5,3, Mejorar la calidad de vida de las personas,2,Salud,2, Neutro
,18,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Segundo de bachillerato,Español,Secundaria,$501 - $1000,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).,Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.",Aprender sobre nuevos descubrimientos científicos.,Arte,Artista digital, Nadie en particular,3,Positivo,4, Dificultad en las materias,Arte,4,4, Mejorar la calidad de vida de las personas,3,Salud,4,Informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Segundo de bachillerato,Español,Bachillerato,$501 - $1000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).,Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Analizar datos para encontrar patrones y conclusiones.,Aprender sobre nuevos descubrimientos científicos.",Biología,Ingeniero/a civil, Nadie en particular,3,Neutro,3, Falta de apoyo familiar,Salud,5,4, Mejorar la calidad de vida de las personas,4,Educación,4,Informado/a
,15,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Segundo de bachillerato,Español,Primaria,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos.,Me siento atraído/a por temas relacionados con mecánica y automóviles.,Encuentro fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos.","Aprender sobre nuevos descubrimientos científicos.,Explorar nuevas tecnologías y sus impactos en la sociedad.,Resolver problemas usando herramientas y software tecnológico.,Resolver problemas matemáticos y encontrar soluciones eficientes.",Física,Ingeniero/a civil, Familia,5,Positivo,5, Falta de recursos educativos,Medio ambiente,4,4, Mejorar la calidad de vida de las personas,1,Energía,4,Poco informado/a
,16,Femenino,LICENCIADO RAFAEL FIALLOS ,Rural,Tercero de bachillerato,Español,Primaria,Menos de $500,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).,Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.,Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas.,Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.,Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).,Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Aprender sobre nuevos descubrimientos científicos.,Explorar nuevas tecnologías y sus impactos en la sociedad.,Crear obras artísticas como pinturas, dibujos o esculturas.","Biología,Tecnología,Arte", Investigador/a científico/a, Nadie en particular,4,Positivo,4, Dificultad en las materias,Tecnología,4,4, Contribuir a la sostenibilidad,3,Educación,5,Informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos.,Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me gusta jugar ajedrez.","Aprender sobre nuevos descubrimientos científicos.,Resolver problemas usando herramientas y software tecnológico.",Biología,Ingeniero/a civil, Familia,4,Positivo,5, Dificultad en las materias,Salud,5,5, Desarrollar nuevas ideas artísticas,4,Energía,4,Poco informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Secundaria,$1001 - $2000,"Me gusta leer novelas de detectives y explorar el razonamiento detrás de los casos y las soluciones propuestas.,Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).",Explorar nuevas tecnologías y sus impactos en la sociedad.,Tecnología,Artista digital, Nadie en particular,4,Neutro,3, Dificultad en las materias,Tecnología,3,3, No estoy seguro(a),4,Salud,4,Informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,$1001 - $2000,"Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas.,Encuentro fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos.,Me gusta leer novelas de detectives y explorar el razonamiento detrás de los casos y las soluciones propuestas.",Aprender sobre nuevos descubrimientos científicos.,Biología,Criminologia, Nadie en particular,4,Neutro,4, Dificultad en las materias,Salud,4,5, No estoy seguro(a),5,Salud,1,Informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Rural,Tercero de bachillerato,Español,Postgrado,$501 - $1000,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).,Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.,",Diseñar y construir estructuras o dispositivos prácticos.,Biología,Otro, Familia,3,Neutro,5,Otro,Salud,4,4, Mejorar la calidad de vida de las personas,4,Salud,2,Neutro
,18,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Primaria,Menos de $500,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Crear obras artísticas como pinturas, dibujos o esculturas.",Biología,Otro, Familia,1,Muy positivo,1, Falta de apoyo familiar,Medio ambiente,3,3,No estoy seguro(a),1,Medio ambiente,3,Poco informado/a
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Primaria,Menos de $500,Me siento atraído/a por temas relacionados con mecánica y automóviles.,Explorar nuevas tecnologías y sus impactos en la sociedad.,Tecnología,Agronomia,Familia,1,Muy negativo,1, Falta de recursos educativos,Medio ambiente,1,5, Contribuir a la sostenibilidad,5,Salud,1,Muy Informado/a
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos.,Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales.,Encuentro fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos.","Analizar datos para encontrar patrones y conclusiones.,Explorar nuevas tecnologías y sus impactos en la sociedad.,Diseñar y construir estructuras o dispositivos prácticos.",Física,Investigador/a cientifico/a,Familia,3,Neutro,5,Dificultad en las materias,Tecnología,5,5, Mejorar la calidad de vida de las personas,3,Salud,4,Neutro
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Me siento atraído/a por temas relacionados con mecánica y automóviles.,Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.,Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).,Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Aprender sobre nuevos descubrimientos científicos.,Diseñar y construir estructuras o dispositivos prácticos.,Crear obras artísticas como pinturas, dibujos o esculturas.,Compartir y recibir retroalimentación sobre tu arte.","Biología,Tecnología,Arte",Ingenieria Automotriz,Nadie en particular,3,Muy positivo,5,Dificultad en las materias,Arte,5,5,Innovar y crear nuevas tecnologías,3,Salud,5,Informado/a
,15,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Primero de bachillerato,Español,Bachillerato,$501 - $1000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.",Aprender sobre nuevos descubrimientos científicos.,Arte,Otro,Familia,2,Muy positivo,5,Otro,Medio ambiente,3,3, Mejorar la calidad de vida de las personas,5,Educación,4,Neutro
,16,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,Menos de $500,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.",Aprender sobre nuevos descubrimientos científicos.,Biología,Psicologia,Familia,3,Negativo,1,Dificultad en las materias,Medio ambiente,1,5,No estoy seguro(a),3,Educación,1,Poco informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Rural,Tercero de bachillerato,Español,Bachillerato,$501 - $1000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.,Encuentro fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos.","Analizar datos para encontrar patrones y conclusiones.,Resolver problemas complejos de manera creativa.,Analizar datos y realizar interpretaciones estadísticas.,Resolver problemas matemáticos y encontrar soluciones eficientes."," Matemáticas, Biología, Física, Química",medicina ,Nadie en particular,3,Neutro,5,Otro,Salud,4,4,Mejorar la calidad de vida de las personas,4,Salud,3,Neutro
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,$1001 - $2000,"Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.,Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Crear obras artísticas como pinturas, dibujos o esculturas.,Compartir y recibir retroalimentación sobre tu arte.",Arte,Artista digital,Familia,4,Positivo,3,Dificultad en las materias,Arte,3,4,Mejorar la calidad de vida de las personas,3,Educación,2,Informado/a
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Primaria,$501 - $1000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.,Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.",Aprender sobre nuevos descubrimientos científicos.,Biología,Matemático/a estadístico/a,Familia,3,Positivo,3,Falta de apoyo familiar,Salud,3,5,Mejorar la calidad de vida de las personas,4,Salud,4,Informado/a
,16,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Bachillerato,$1001 - $2000,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).,Me siento atraído/a por temas relacionados con mecánica y automóviles.,Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales.,Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas.","Resolver problemas usando herramientas y software tecnológico.,Diseñar y construir estructuras o dispositivos prácticos.,Resolver problemas matemáticos y encontrar soluciones eficientes."," Matemáticas, Física",Ingeniero/a civil,Familia,2,Positivo,5,Dificultad en las materias,Tecnología,4,3,Innovar y crear nuevas tecnologías,2,Transporte,3,Informado/a
,16,Femenino,LICENCIADO RAFAEL FIALLOS ,Rural,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos.,Me gusta leer novelas de detectives y explorar el razonamiento detrás de los casos y las soluciones propuestas.",Aprender sobre nuevos descubrimientos científicos.,Tecnología,Ingeniero/a civil,Nadie en particular,1,Neutro,1,Dificultad en las materias,Salud,3,3, Contribuir a la sostenibilidad,3,Salud,3,Neutro
,20,Masculico,LICENCIADO RAFAEL FIALLOS ,Rural,Tercero de bachillerato,Español,Secundaria,$1001 - $2000,"Me interesa trabajar con herramientas, máquinas y equipos.,Me gusta jugar ajedrez.","Explorar nuevas tecnologías y sus impactos en la sociedad.,Crear obras artísticas como pinturas, dibujos o esculturas.",Biología,Matemático/a estadístico/a,Nadie en particular,4,Neutro,5,Otro,Educación (T/S/A),5,5,Mejorar la calidad de vida de las personas,4,Salud,4,Neutro
,17,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Secundaria,$501 - $1000,"Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos.",Aprender sobre nuevos descubrimientos científicos.,"Matemáticas, Biología, Química",Derecho,Nadie en particular,3,Neutro,2,Dificultad en las materias,Educación (T/S/A),3,3,No estoy seguro(a),3,Energía,2,Neutro
,16,Masculico,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,"Españo,Ingles",Postgrado,$1001 - $2000,"Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales.,Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Explorar nuevas tecnologías y sus impactos en la sociedad.,Resolver problemas usando herramientas y software tecnológico.,Crear obras artísticas como pinturas, dibujos o esculturas.,Resolver problemas matemáticos y encontrar soluciones eficientes."," Matemáticas, Biología, Física, Tecnología,Arte",Ingeniero/a civil,Nadie en particular,3,Positivo,4, Falta de recursos educativos,Tecnología,4,2,No estoy seguro(a),5,Salud,5,Neutro
,17,Femenino,LICENCIADO RAFAEL FIALLOS ,Urbana,Tercero de bachillerato,Español,Secundaria,$2000 - $3000,"Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Crear obras artísticas como pinturas, dibujos o esculturas.",Biología,Otro,Familia,5,Muy positivo,5,Otro,Arte,5,5,No estoy seguro(a),5,Educación,5,Neutro
